Insertion,Orientation,Frequency
2966134,plus,8
2966162,plus,12
2966245,plus,4
2966271,plus,6
2966324,plus,2
2966362,plus,6
2966390,minus,1
2966411,plus,1
2966462,plus,3
2966544,plus,4
2966593,plus,1
2966644,plus,3
2966654,plus,29
2966662,minus,2
2966679,plus,19
2966699,plus,1
2966739,plus,5
2967020,plus,7
2967069,plus,3
2967107,plus,1
2967169,plus,22
2967282,plus,1
2967300,minus,2
2967457,plus,43
2967812,minus,3
2967877,minus,15
2967905,minus,4
2967944,minus,37
2967959,minus,6
2967979,minus,3
2967987,minus,4
2967989,plus,1
2968010,minus,3
2968039,plus,3
2968047,minus,3
2968071,minus,23
2968077,minus,9
2968094,minus,13
2968102,plus,47
2968110,minus,14
2968253,plus,5
2968321,plus,2
2968329,plus,1
2968366,plus,1
2968374,minus,1
2968410,plus,3
2968418,minus,1
2968425,plus,2
2968433,minus,1
2968468,plus,4
2968473,plus,56
2968485,plus,69
2968493,minus,1
2968495,plus,24
2968510,plus,3
2968524,plus,2
2968529,plus,10
2968559,plus,7
2968577,plus,9
2968583,minus,3
2968631,minus,1
2968650,minus,1
2968703,plus,4
2968732,plus,1
2968749,plus,1
2968755,plus,1
2968795,minus,2
2968820,plus,6
2968835,plus,8
2968855,plus,1
2968876,plus,16
2968884,minus,9
2968909,plus,10
2969023,plus,63
2969026,plus,28
2969034,minus,114
2969070,plus,145
2969076,minus,10
2969078,minus,7
2969081,plus,20
2969108,plus,12
2969118,plus,4
2969126,minus,12
2969135,minus,6
2969142,plus,31
2969150,minus,16
2969150,plus,2
2969158,minus,41
2969169,plus,8
2969175,plus,18
2969177,plus,10
2969202,plus,6
2969215,minus,6
2969218,plus,1
2969223,plus,1
2969225,minus,4
2969273,plus,630
2969275,plus,52
2969280,plus,32
2969281,minus,17
2969292,plus,187
2969293,plus,3
2969300,minus,4
2969301,minus,11
2969319,minus,37
2969327,plus,8
2969335,minus,6
2969360,plus,144
2969379,minus,2
2969393,plus,4
2969402,minus,26
2969413,minus,4
2969415,plus,13
2969435,plus,7
2969442,plus,21
2969451,minus,3
2969455,minus,105
2969463,plus,16
2969488,plus,5
2969494,minus,49
2969503,minus,48
2969510,plus,62
2969536,minus,13
2969540,minus,81
2969546,plus,7
2969555,minus,18
2969556,minus,237
2969576,plus,13
2969716,plus,4
2969807,minus,2
2969982,plus,3
2969983,minus,1
2970040,plus,1
2970045,plus,39
2970072,plus,7
2970102,plus,1
2970112,plus,5
2970120,minus,1
2970152,minus,1
2970176,plus,12
2970197,plus,5
2970270,plus,1
2970274,minus,1
2970278,minus,16
2970288,plus,1
2970323,plus,52
2970327,plus,2
2970331,minus,1
2970335,minus,12
2970346,minus,4
2970356,minus,6
2970370,plus,2
2970375,plus,31
2970383,minus,16
2970390,minus,3
2970391,minus,11
2970404,minus,1
2970423,minus,18
2970426,minus,15
2970431,minus,12
2970438,plus,1
2970446,minus,1
2970475,minus,4
2970488,plus,8
2970493,plus,9
2970496,minus,31
2970501,minus,35
2970506,minus,2
2970506,plus,8
2970512,plus,2
2970516,plus,1
2970520,minus,115
2970522,plus,11
2970525,minus,23
2970530,minus,100
2970535,minus,14
2970535,plus,5
2970536,plus,2
2970539,minus,5
2970541,plus,21
2970546,plus,109
2970548,minus,77
2970548,plus,8
2970549,minus,235
2970554,minus,614
2970559,minus,61
2970566,minus,7
2970567,plus,8
2970568,minus,5
2970568,plus,4
2970570,minus,37
2970572,minus,7
2970575,minus,116
2970576,minus,7
2970578,minus,116
2970585,minus,9
2970586,plus,62
2970587,minus,11
2970587,plus,7
2970594,minus,212
2970595,minus,339
2970600,plus,19
2970605,plus,3
2970608,minus,90
2970611,minus,1
2970612,minus,64
2970613,minus,137
2970613,plus,1
2970623,minus,53
2970627,minus,38
2970645,minus,220
2970650,minus,135
2970653,plus,1
2970654,plus,3
2970655,plus,2
2970657,plus,2
2970660,plus,17
2970661,minus,98
2970663,minus,18
2970668,minus,110
2970669,minus,46
2970677,minus,29
2970679,minus,98
2970680,minus,490
2970684,minus,18
2970685,minus,318
2970686,minus,63
2970686,plus,4
2970694,minus,452
2970695,minus,20
2970696,minus,41
2970699,minus,58
2970701,minus,137
2970702,minus,44
2970706,minus,1163
2970707,minus,34
2970711,minus,1
2970715,minus,191
2970716,minus,102
2970717,plus,12
2970718,minus,1
2970722,plus,1
2970723,minus,5
2970725,minus,121
2970727,plus,116
2970729,plus,45
2970730,plus,19
2970733,minus,92
2970735,minus,757
2970736,plus,7
2970737,minus,2
2970738,minus,2
2970740,plus,10
2970743,minus,41
2970744,minus,151
2970744,plus,14
2970745,plus,30
2970746,plus,26
2970747,minus,34
2970749,minus,63
2970749,plus,4
2970750,minus,14
2970752,minus,188
2970753,minus,22
2970754,minus,277
2970755,minus,19
2970755,plus,18
2970757,minus,87
2970762,plus,9
2970764,minus,140
2970770,minus,1
2970810,minus,526
2970812,plus,6
2970818,minus,85
2970818,plus,20
2970823,minus,218
2970823,plus,50
2970826,minus,8
2970828,plus,297
2970829,plus,8
2970831,minus,1012
2970836,minus,17327
2970841,minus,200
2970842,minus,1
2970847,minus,147
2970847,plus,27
2970850,plus,90
2970854,minus,8
2970858,minus,540
2970860,minus,4
2970860,plus,58
2970863,plus,20
2970865,plus,65
2970866,plus,27
2970868,minus,191
2970869,minus,395
2970870,minus,101
2970871,minus,74
2970871,plus,6
2970873,minus,134
2970874,minus,335
2970883,plus,8
2970884,minus,391
2970888,plus,2
2970891,minus,89
2970895,plus,24
2970896,minus,4
2970897,minus,9
2970899,plus,83
2970900,plus,7
2970903,minus,7
2970904,plus,3
2970907,minus,18
2970908,minus,21
2970910,plus,1
2970912,minus,7
2970913,minus,3
2970913,plus,5
2970914,plus,47
2970916,minus,3
2970921,minus,18
2970922,minus,37
2970922,plus,2
2970938,plus,1
2970939,minus,5
2970943,plus,3
2970948,plus,46
2970949,plus,9
2970956,minus,43
2970956,plus,1
2970957,plus,33
2970958,plus,15
2970959,plus,3
2970961,minus,4
2970965,minus,5
2970966,minus,8
2970972,minus,1
2970984,plus,6
2970985,minus,2
2970985,plus,6
2970989,plus,2
2970993,minus,1
2970996,plus,2
2970997,minus,9
2970997,plus,25
2970999,minus,1
2970999,plus,3
2971004,minus,3
2971004,plus,32
2971005,minus,60
2971007,minus,26
2971012,minus,50
2971019,plus,2
2971028,minus,29
2971029,plus,177
2971030,plus,20
2971032,minus,1
2971035,plus,26
2971036,plus,8
2971037,minus,28
2971040,plus,49
2971041,plus,8
2971043,minus,41
2971046,plus,15
2971047,plus,21
2971048,minus,45
2971054,minus,7
2971061,plus,107
2971066,plus,42
2971069,minus,29
2971074,minus,18
2971076,plus,342
2971077,plus,26
2971082,minus,3
2971083,plus,71
2971084,minus,18
2971085,minus,4
2971088,plus,47
2971089,minus,5
2971091,minus,23
2971096,minus,10
2971102,plus,48
2971108,plus,5
2971110,minus,19
2971110,plus,1
2971113,minus,2
2971114,plus,6
2971115,plus,26
2971118,minus,9
2971123,minus,18
2971135,minus,4
2971135,plus,1
2971136,plus,3
2971138,plus,494
2971141,plus,92
2971144,minus,2
2971145,minus,191
2971146,minus,129
2971146,plus,451
2971148,plus,156
2971149,minus,35
2971153,plus,68
2971154,minus,171
2971156,minus,32
2971159,plus,7
2971161,minus,5
2971161,plus,35
2971166,plus,19
2971167,minus,4
2971172,plus,98
2971175,plus,16
2971182,plus,10
2971183,minus,3
2971189,plus,77
2971190,minus,2
2971195,plus,31
2971196,minus,4
2971196,plus,179
2971197,minus,8
2971202,plus,343
2971203,minus,3
2971203,plus,43
2971204,minus,31
2971204,plus,13
2971205,minus,12
2971207,plus,89
2971210,minus,266
2971212,plus,33
2971214,minus,42
2971215,minus,2
2971215,plus,93
2971217,minus,1
2971220,minus,26
2971223,minus,9
2971225,minus,4
2971225,plus,994
2971228,minus,45
2971230,plus,1
2971232,plus,11
2971233,minus,550
2971238,minus,3
2971240,minus,77
2971241,minus,19
2971248,minus,3
2971252,plus,6
2971256,plus,40
2971257,plus,1
2971258,plus,6
2971260,minus,104
2971261,plus,27
2971262,plus,9
2971264,minus,6
2971265,minus,22
2971266,plus,10
2971269,minus,38
2971274,minus,24
2971275,minus,2
2971280,plus,5
2971285,plus,49
2971286,minus,1
2971292,minus,54
2971293,minus,1
2971301,plus,888
2971303,plus,13
2971304,plus,9
2971308,plus,175
2971309,minus,496
2971309,plus,1019
2971311,minus,101
2971311,plus,505
2971316,minus,32
2971317,minus,65
2971319,plus,2246
2971320,plus,263
2971321,plus,166
2971327,minus,129
2971329,minus,34
2971331,plus,435
2971333,plus,112
2971337,plus,1
2971338,plus,564
2971339,minus,23
2971341,minus,28
2971343,minus,1
2971343,plus,16
2971346,minus,180
2971350,plus,66
2971351,minus,188
2971355,plus,327
2971356,minus,1
2971356,plus,140
2971358,minus,15
2971360,plus,37
2971364,minus,296
2971365,minus,2
2971366,plus,356
2971373,minus,10
2971374,minus,76
2971376,plus,317
2971384,minus,18
2971395,plus,59
2971397,plus,9
2971399,plus,261
2971403,plus,19
2971405,minus,1
2971405,plus,1
2971407,minus,144
2971414,plus,4
2971417,minus,1
2971421,minus,192
2971422,minus,10
2971423,plus,6
2971427,minus,1
2971435,plus,3
2971436,plus,3
2971437,plus,38
2971438,minus,13
2971440,plus,2
2971445,minus,64
2971445,plus,1
2971449,minus,14
2971451,plus,23
2971454,minus,105
2971456,plus,2
2971458,minus,21
2971459,minus,41
2971463,plus,109
2971464,minus,6
2971467,plus,41
2971468,plus,2
2971470,minus,53
2971471,minus,8
2971473,plus,2
2971475,minus,100
2971480,minus,5
2971481,minus,50
2971488,minus,20
2971489,minus,4
2971492,plus,49
2971495,plus,17
2971497,plus,9
2971499,minus,3
2971500,minus,39
2971501,minus,5
2971503,minus,45
2971505,minus,44
2971510,plus,33
2971514,plus,1
2971515,plus,21
2971516,plus,2
2971521,minus,9
2971523,minus,12
2971525,plus,1
2971533,plus,2
2971535,plus,15
2971542,minus,13
2971547,plus,3
2971552,minus,40
2971553,plus,24
2971555,minus,4
2971557,plus,7
2971559,plus,10
2971560,minus,21
2971561,minus,27
2971561,plus,28
2971562,minus,21
2971563,plus,34
2971569,minus,60
2971569,plus,16
2971571,minus,15
2971572,minus,22
2971577,minus,2
2971579,plus,2
2971587,minus,25
2971590,plus,4
2971597,minus,9
2971598,minus,21
2971604,minus,7
2971605,plus,1
2971606,minus,13
2971609,plus,13
2971611,plus,13
2971614,plus,48
2971617,minus,153
2971622,minus,44
2971623,minus,28
2971625,plus,7
2971626,plus,12
2971627,minus,5
2971628,plus,4
2971629,minus,22
2971630,plus,64
2971632,plus,12
2971634,minus,13
2971636,minus,23
2971638,minus,17
2971640,minus,6
2971640,plus,113
2971648,minus,128
2971648,plus,68
2971656,minus,71
2971657,plus,111
2971659,plus,321
2971660,minus,94
2971665,minus,160
2971666,plus,104
2971667,minus,777
2971673,plus,313
2971674,minus,66
2971674,plus,4
2971681,minus,388
2971686,plus,200
2971691,plus,327
2971694,minus,648
2971699,minus,845
2971699,plus,11
2971704,plus,14
2971707,minus,15
2971709,minus,39
2971709,plus,28
2971712,minus,488
2971714,plus,15
2971717,minus,38
2971717,plus,18
2971721,minus,102
2971722,minus,74
2971722,plus,1
2971724,plus,8
2971725,minus,282
2971730,minus,59
2971732,minus,129
2971732,plus,3
2971734,plus,43
2971740,minus,137
2971742,minus,918
2971749,minus,281
2971751,plus,70
2971754,minus,55
2971758,plus,104
2971759,minus,1413
2971766,minus,1173
2971766,plus,2
2971768,plus,8
2971770,plus,18
2971772,plus,2
2971774,minus,8
2971776,minus,64
2971780,minus,181
2971783,plus,174
2971785,plus,29
2971793,minus,226
2971793,plus,411
2971800,plus,585
2971801,minus,221
2971801,plus,191
2971802,minus,89
2971804,plus,5
2971805,plus,4710
2971806,minus,173
2971807,plus,32
2971808,minus,1594
2971810,plus,2803
2971811,plus,7
2971813,minus,1268
2971815,plus,877
2971817,plus,122
2971818,minus,67
2971823,minus,24
2971825,minus,15
2971826,plus,531
2971834,minus,9
2971834,plus,434
2971839,plus,270
2971842,minus,55
2971844,plus,223
2971847,plus,228
2971849,plus,827
2971851,plus,18
2971857,minus,1
2971859,plus,391
2971861,plus,3298
2971867,minus,7
2971869,minus,9
2971869,plus,56
2971900,plus,65
2971902,minus,10
2971905,plus,51
2971906,plus,276
2971911,plus,11521
2971912,plus,117
2971915,minus,45
2971916,plus,350
2971918,minus,261
2971919,minus,1055
2971921,minus,36
2971921,plus,278
2971922,plus,878
2971923,plus,15
2971924,minus,5
2971926,plus,131
2971927,plus,94
2971928,plus,4953
2971929,minus,89
2971930,minus,67
2971931,minus,1
2971933,plus,79
2971934,minus,22
2971936,minus,1061
2971942,plus,39
2971947,plus,85
2971952,plus,349
2971953,plus,21
2971958,plus,12
2971960,minus,2
2971960,plus,564
2971966,plus,150
2971968,minus,19
2971974,minus,9
2971974,plus,34
2971979,plus,20
2971982,minus,9
2971983,minus,1
2971997,plus,100
2971998,plus,57
2972002,plus,103
2972003,plus,34
2972013,plus,11
2972019,plus,505
2972027,minus,20
2972028,plus,14
2972029,plus,37
2972033,plus,3
2972037,minus,4
2972041,minus,1
2972048,plus,20
2972060,plus,34
2972062,plus,138
2972068,minus,4
2972070,plus,64
2972075,plus,5
2972078,minus,7
2972079,plus,56
2972084,plus,15
2972087,minus,27
2972087,plus,8
2972088,plus,13
2972089,plus,67
2972095,minus,15
2972097,minus,3
2972104,plus,11
2972106,plus,6
2972108,plus,116
2972109,plus,66
2972110,minus,2
2972112,minus,1
2972114,minus,8
2972116,minus,5
2972119,plus,79
2972123,plus,173
2972127,minus,12
2972128,plus,11
2972131,minus,24
2972138,plus,46
2972143,plus,11
2972145,plus,16
2972146,minus,2
2972151,minus,17
2972151,plus,15
2972158,plus,1
2972159,minus,4
2972160,plus,10
2972164,minus,2
2972169,minus,1
2972173,plus,57
2972175,plus,4
2972176,minus,1
2972178,plus,175
2972180,plus,66
2972181,minus,1
2972183,minus,4
2972186,minus,12
2972187,plus,4
2972188,plus,259
2972196,minus,25
2972198,plus,76
2972200,plus,1
2972202,plus,11
2972203,plus,303
2972204,plus,1
2972205,plus,10
2972206,minus,48
2972210,minus,14
2972210,plus,10
2972211,minus,60
2972215,plus,20
2972220,plus,46
2972222,plus,11
2972225,plus,132
2972227,plus,56
2972233,minus,47
2972235,minus,5
2972239,plus,4
2972240,plus,17
2972245,plus,1
2972247,minus,1
2972253,minus,5
2972260,plus,2
2972261,plus,23
2972262,plus,50
2972270,minus,9
2972272,plus,26
2972280,minus,3
2972282,plus,5
2972292,plus,22
2972297,plus,22
2972299,minus,1
2972300,minus,1
2972305,minus,11
2972307,plus,5
2972312,plus,6
2972313,minus,5
2972315,minus,80
2972322,minus,6
2972323,minus,1
2972324,plus,3
2972332,minus,3
2972333,plus,1
2972338,plus,3
2972341,minus,9
2972342,plus,1
2972343,plus,1
2972344,minus,1
2972346,minus,4
2972351,minus,5
2972359,minus,6
2972361,plus,11
2972366,plus,22
2972369,minus,9
2972369,plus,10
2972374,minus,17
2972374,plus,3
2972377,minus,12
2972379,plus,7
2972381,plus,4
2972382,minus,11
2972384,minus,6
2972385,minus,4
2972389,minus,12
2972408,plus,3
2972416,minus,1
2972418,plus,2
2972419,minus,11
2972426,minus,3
2972453,plus,48
2972459,minus,7
2972459,plus,3
2972460,minus,8
2972461,minus,23
2972461,plus,49
2972466,plus,7
2972469,minus,112
2972474,minus,44
2972475,plus,1
2972483,minus,7
2972488,minus,3
2972497,minus,13
2972498,plus,3
2972499,minus,49
2972499,plus,8
2972505,minus,11
2972505,plus,4
2972506,minus,6
2972507,minus,9
2972511,minus,16
2972511,plus,3
2972513,minus,63
2972515,plus,4
2972520,plus,1
2972523,minus,1
2972530,minus,3
2972542,minus,8
2972555,plus,4
2972563,minus,28
2972566,plus,13
2972573,minus,6
2972581,minus,2
2972582,plus,3
2972583,plus,8
2972587,plus,1
2972591,minus,11
2972592,plus,18
2972595,minus,6
2972600,minus,40
2972607,minus,4
2972611,plus,21
2972614,minus,7
2972616,plus,16
2972619,minus,9
2972620,plus,2
2972621,plus,11
2972625,plus,2
2972629,minus,122
2972630,plus,3
2972636,minus,41
2972637,plus,3
2972638,minus,16
2972645,minus,39
2972646,plus,18
2972649,minus,5
2972654,minus,321
2972656,minus,192
2972659,plus,18
2972667,minus,825
2972669,plus,3
2972672,minus,4
2972677,minus,47
2972679,minus,16
2972694,plus,3
2972697,plus,5
2972699,plus,2
2972702,minus,14
2972706,minus,9
2972707,plus,16
2972715,minus,115
2972715,plus,3
2972717,minus,11
2972722,plus,4
2972724,minus,12
2972725,minus,16
2972729,minus,10
2972730,minus,6
2972737,minus,31
2972742,minus,4
2972744,minus,14
2972746,plus,12
2972754,minus,7
2972755,minus,19
2972767,plus,2
2972768,minus,31
2972769,minus,52
2972772,plus,2
2972773,minus,18
2972775,plus,20
2972777,plus,16
2972780,minus,10
2972783,minus,460
2972783,plus,30
2972785,minus,16
2972791,minus,19
2972792,plus,1
2972800,minus,59
2972801,plus,143
2972802,plus,658
2972804,minus,40
2972805,minus,25
2972806,plus,1
2972809,minus,410
2972810,minus,810
2972813,plus,58
2972814,minus,154
2972815,plus,14
2972816,minus,144
2972817,minus,14
2972817,plus,165
2972818,plus,1
2972821,minus,22
2972824,minus,14
2972824,plus,11
2972825,minus,161
2972825,plus,6
2972826,plus,66
2972831,minus,1
2972833,minus,354
2972834,minus,239
2972837,minus,27
2972838,plus,22
2972840,plus,2
2972841,minus,18
2972843,plus,15
2972844,minus,34
2972844,plus,1
2972845,minus,12
2972846,minus,33
2972848,minus,83
2972849,minus,10
2972852,minus,94
2972860,plus,53
2972861,minus,34
2972863,minus,21
2972867,plus,29
2972868,plus,4
2972870,plus,20
2972877,plus,21
2972878,minus,6
2972879,plus,12
2972882,plus,295
2972885,minus,11
2972887,minus,94
2972890,minus,507
2972898,plus,6
2972900,minus,3
2972906,minus,25
2972907,plus,163
2972908,plus,6
2972915,minus,1579
2972916,minus,14
2972916,plus,353
2972917,minus,308
2972917,plus,34
2972918,plus,28
2972922,plus,13
2972923,plus,19
2972924,minus,3574
2972926,minus,152
2972927,plus,42
2972930,minus,143
2972930,plus,7
2972931,minus,1
2972932,plus,13
2972935,minus,931
2972938,minus,3
2972938,plus,21
2972942,plus,13
2972943,plus,11
2972944,plus,129
2972946,minus,562
2972949,plus,1
2972950,minus,1080
2972951,minus,4025
2972951,plus,6
2972953,minus,1
2972957,minus,113
2972958,plus,1
2972959,plus,1
2972961,plus,10
2972966,minus,11
2972967,minus,278
2972968,plus,225
2972969,minus,7
2972971,minus,201
2972976,minus,3626
2972976,plus,80
2972978,plus,26
2972984,minus,2648
2972986,minus,85
2972986,plus,7
2972991,plus,18
2972993,plus,3
2972994,minus,1
2972998,minus,49
2973000,plus,7
2973004,minus,618
2973008,minus,805
2973009,plus,2
2973011,plus,32
2973013,minus,646
2973018,minus,177
2973019,minus,1544
2973024,minus,210
2973026,plus,2
2973028,plus,1
2973029,minus,41
2973030,plus,44
2973034,minus,71
2973036,minus,240
2973038,minus,1089
2973040,plus,19
2973049,minus,16
2973053,minus,305
2973064,plus,17
2973074,minus,169
2973074,plus,105
2973079,plus,17
2973081,plus,3
2973082,minus,8089
2973084,plus,3
2973085,plus,3
2973087,minus,1042
2973091,plus,16
2973092,minus,230
2973095,minus,33
2973106,minus,829
2973111,plus,1
2973112,plus,2
2973115,minus,554
2973120,minus,1101
2973122,plus,2
2973123,plus,1
2973124,minus,542
2973127,minus,7
2973130,minus,616
2973131,minus,861
2973134,plus,1
2973142,minus,1301
2973143,minus,665
2973146,plus,38
2973153,minus,700
2973153,plus,2
2973154,minus,7786
2973159,minus,44
2973160,minus,103
2973161,minus,209
2973166,minus,950
2973168,minus,174
2973171,minus,150
2973172,minus,527
2973174,minus,42
2973188,plus,5
2973194,plus,10
2973196,minus,278
2973200,plus,1
2973202,minus,203
2973202,plus,40
2973204,plus,84
2973208,minus,362
2973210,minus,8
2973212,minus,22
2973222,plus,90
2973224,plus,31
2973230,minus,14
2973232,minus,10
2973236,plus,24
2973237,plus,239
2973239,plus,94
2973244,plus,22
2973245,minus,172
2973248,plus,1
2973249,plus,1840
2973252,minus,250
2973255,plus,46
2973257,minus,716
2973258,minus,38
2973268,plus,116
2973272,plus,439
2973273,plus,2
2973277,plus,117
2973280,minus,148
2973281,plus,1
2973282,plus,3631
2973287,plus,3506
2973290,minus,800
2973292,plus,622
2973294,plus,113
2973295,minus,449
2973295,plus,450
2973297,minus,5
2973297,plus,3156
2973300,minus,190
2973301,plus,1
2973302,plus,13028
2973303,minus,21
2973304,plus,804
2973305,minus,366
2973306,plus,489
2973310,minus,2346
2973314,minus,10
2973316,minus,32
2973316,plus,57
2973317,plus,45
2973326,plus,221
2973327,plus,271
2973332,plus,425
2973334,minus,27
2973334,plus,182
2973335,minus,96
2973335,plus,3
2973336,plus,505
2973340,plus,136
2973341,plus,364
2973342,minus,215
2973344,minus,61
2973346,plus,328
2973348,minus,4
2973349,minus,294
2973350,minus,2
2973351,plus,80
2973354,minus,214
2973358,plus,1457
2973359,minus,183
2973359,plus,726
2973361,minus,41
2973363,plus,129
2973364,minus,450
2973365,plus,158
2973366,minus,63
2973367,minus,1048
2973368,plus,483
2973369,plus,119
2973370,plus,505
2973371,minus,28
2973372,plus,86
2973373,minus,203
2973373,plus,428
2973375,plus,743
2973376,minus,53
2973378,minus,388
2973379,minus,1
2973380,plus,138
2973381,minus,39
2973383,minus,596
2973383,plus,120
2973384,plus,202
2973388,minus,65
2973392,minus,247
2973393,plus,481
2973396,minus,33
2973398,plus,1026
2973401,minus,575
2973403,plus,296
2973406,minus,846
2973411,minus,236
2973411,plus,2795
2973413,minus,54
2973416,plus,172
2973419,minus,4242
2973420,minus,225
2973424,minus,22
2973426,plus,292
2973433,plus,60
2973434,minus,254
2973435,minus,269
2973439,plus,367
2973440,plus,271
2973441,minus,195
2973441,plus,880
2973445,plus,42
2973447,minus,140
2973448,minus,697
2973449,minus,1979
2973450,plus,362
2973451,plus,59
2973453,minus,2
2973458,minus,659
2973459,minus,1
2973474,plus,6
2973476,plus,229
2973479,plus,32
2973481,plus,10
2973482,minus,59
2973484,minus,64
2973486,plus,10
2973489,minus,23
2973492,minus,18
2973495,minus,19
2973497,minus,1
2973500,plus,126
2973504,plus,29
2973508,minus,26
2973509,plus,255
2973512,minus,77
2973513,minus,22
2973514,plus,80
2973517,minus,117
2973519,plus,28
2973522,minus,39
2973522,plus,303
2973523,plus,10
2973527,minus,26
2973529,minus,57
2973530,minus,403
2973530,plus,49
2973531,minus,27
2973531,plus,39
2973536,plus,3
2973538,minus,47
2973539,minus,19
2973541,plus,96
2973544,minus,64
2973549,minus,76
2973549,plus,31
2973550,plus,291
2973551,plus,92
2973553,plus,46
2973558,minus,16
2973559,minus,21
2973559,plus,6
2973560,plus,14
2973566,minus,16
2973567,plus,118
2973568,plus,29
2973569,plus,57
2973575,minus,32
2973576,minus,5
2973577,minus,9
2973577,plus,1
2973579,plus,12
2973583,minus,2
2973585,plus,13
2973589,minus,10
2973591,plus,6
2973595,minus,1
2973599,plus,40
2973600,plus,31
2973605,plus,9
2973606,plus,1
2973607,minus,113
2973613,minus,1
2973621,minus,8
2973622,minus,49
2973625,plus,13
2973626,plus,11
2973628,plus,116
2973631,plus,11
2973632,minus,19
2973633,minus,122
2973636,minus,132
2973636,plus,157
2973641,minus,6
2973642,plus,119
2973643,minus,1
2973643,plus,16
2973644,minus,176
2973645,minus,15
2973647,plus,1
2973648,plus,21
2973649,minus,250
2973650,minus,327
2973655,minus,21
2973656,minus,25
2973662,minus,97
2973666,plus,28
2973668,minus,3
2973674,minus,57
2973675,plus,2
2973678,minus,67
2973685,plus,58
2973693,minus,137
2973700,minus,106
2973701,minus,1
2973703,minus,89
2973703,plus,23
2973705,minus,73
2973711,minus,312
2973711,plus,3
2973716,plus,13
2973719,minus,73
2973721,plus,733
2973727,minus,152
2973727,plus,2
2973729,minus,5246
2973730,minus,14
2973732,plus,24
2973734,plus,1
2973735,minus,77
2973736,minus,75
2973737,plus,11
2973738,plus,7
2973740,minus,26
2973742,plus,9
2973744,minus,59
2973744,plus,1
2973745,minus,416
2973750,minus,401
2973750,plus,58
2973752,minus,174
2973754,minus,216
2973755,plus,14
2973757,minus,73
2973757,plus,17
2973758,minus,2
2973758,plus,6
2973763,plus,37
2973765,minus,52
2973765,plus,56
2973766,minus,41
2973768,plus,2
2973773,plus,30
2973776,minus,86
2973777,plus,228
2973785,minus,329
2973786,minus,117
2973789,minus,887
2973790,plus,50
2973794,minus,126
2973794,plus,11
2973795,plus,4
2973796,minus,2
2973796,plus,27
2973798,minus,616
2973799,minus,4
2973801,plus,108
2973803,minus,33
2973804,minus,16
2973805,plus,59
2973806,plus,140
2973807,plus,3
2973809,minus,266
2973811,plus,23
2973813,minus,1
2973814,minus,911
2973816,minus,77
2973818,minus,218
2973819,minus,11
2973820,plus,643
2973828,minus,3553
2973846,plus,1
2973851,plus,58
2973854,minus,19
2973856,plus,371
2973861,minus,25
2973863,plus,7
2973864,minus,169
2973871,minus,38
2973872,minus,31
2973875,plus,3
2973877,minus,32
2973884,plus,136
2973892,minus,118
2973893,plus,3
2973894,plus,5
2973895,minus,65
2973897,minus,17
2973902,minus,36
2973903,minus,4
2973914,minus,5
2973916,minus,22
2973920,plus,132
2973921,plus,3
2973923,minus,34
2973925,plus,23
2973928,minus,866
2973929,minus,11
2973933,minus,348
2973938,plus,31
2973939,plus,16
2973942,minus,94
2973942,plus,102
2973943,plus,45
2973946,minus,14
2973947,minus,77
2973947,plus,1
2973948,plus,2791
2973949,plus,732
2973951,minus,284
2973953,plus,209
2973955,plus,90
2973956,minus,1881
2973957,minus,2
2973958,plus,1141
2973959,plus,2
2973960,plus,1075
2973961,minus,181
2973961,plus,1
2973963,minus,362
2973965,minus,73
2973965,plus,40
2973966,minus,758
2973968,minus,610
2973969,plus,73
2973973,minus,68
2973976,plus,10
2973977,minus,39
2973978,minus,145
2973979,plus,139
2973980,plus,34
2973981,minus,1
2973984,minus,385
2973987,minus,14
2973988,minus,169
2973993,minus,730
2974003,minus,178
2974004,plus,153
2974009,plus,264
2974011,plus,195
2974012,minus,1199
2974014,plus,10
2974017,minus,89
2974020,plus,1
2974024,minus,172
2974026,plus,88
2974028,minus,6
2974030,plus,654
2974035,plus,1416
2974038,minus,48
2974040,plus,472
2974043,minus,110
2974045,plus,1
2974046,plus,1214
2974048,minus,47
2974051,plus,1256
2974053,plus,269
2974054,minus,117
2974058,plus,322
2974059,minus,29
2974059,plus,451
2974061,minus,34
2974064,plus,46
2974065,plus,5
2974066,minus,65
2974066,plus,142
2974067,minus,15
2974068,plus,202
2974071,minus,7
2974072,plus,18
2974073,minus,7
2974076,minus,20
2974087,plus,63
2974095,minus,2
2974106,plus,49
2974107,plus,73
2974109,plus,1
2974110,plus,41
2974115,plus,135
2974117,plus,20
2974118,minus,1
2974121,plus,130
2974123,minus,75
2974124,plus,222
2974125,plus,72
2974128,minus,1
2974130,plus,10
2974131,plus,26
2974133,plus,22
2974135,plus,53
2974138,plus,2
2974143,plus,265
2974144,plus,136
2974145,minus,10
2974145,plus,47
2974149,minus,4
2974151,minus,30
2974152,minus,7
2974153,plus,13
2974157,plus,822
2974159,plus,60
2974160,minus,1
2974162,plus,17
2974165,minus,237
2974167,minus,45
2974177,plus,65
2974178,plus,34
2974180,minus,35
2974181,plus,4
2974182,plus,30
2974184,plus,110
2974185,minus,2
2974186,minus,13
2974188,plus,153
2974190,minus,7
2974193,plus,25
2974196,minus,15
2974198,plus,30
2974199,plus,41
2974206,minus,6
2974207,minus,8
2974207,plus,17
2974214,plus,116
2974216,minus,3
