Insertion,Orientation,Frequency
3075347,plus,3
3075379,minus,4
3075389,minus,43
3075393,plus,1
3075399,minus,25
3075403,plus,9
3075500,plus,6
3075522,minus,14
3075539,plus,3
3075547,minus,10
3075567,minus,13
3075649,minus,4
3075651,plus,1
3075662,plus,5
3075745,plus,1
3075760,minus,3
3075777,minus,6
3075791,plus,40
3075833,plus,16
3075840,plus,38
3075844,minus,38
3075878,plus,6
3075887,plus,2
3075941,plus,22
3075948,plus,1
3075958,plus,11
3075963,plus,18
3075969,plus,2
3075976,minus,1
3075978,minus,173
3075982,plus,4
3075992,plus,3
3076000,minus,27
3076007,plus,8
3076015,minus,5
3076022,minus,1
3076031,minus,2
3076060,plus,1
3076123,minus,14
3076145,plus,1
3076198,minus,4
3076250,plus,7
3076261,minus,11
3076290,plus,3
3076314,minus,72
3076315,minus,14
3076324,minus,47
3076334,minus,1
3076353,minus,217
3076412,minus,8
3076414,plus,15
3076422,minus,9
3076489,minus,2
3076555,plus,9
3076563,minus,4
3076636,plus,1
3076641,plus,6
3076812,minus,1
3076863,plus,386
3076958,plus,2
3076986,minus,9
3076995,plus,5
3077046,minus,2
3077165,plus,2
3077263,plus,1
3077527,minus,5
3077642,plus,10
3077668,plus,4
3077693,plus,11
3077720,plus,1
3077774,plus,2
3077930,minus,9
3077973,minus,1
3077985,plus,1
3078075,minus,4
3078124,minus,2
3078143,minus,2
3078191,plus,1
3078216,minus,3
3078298,plus,18
3078322,minus,1
3078322,plus,29
3078331,plus,9
3078336,plus,37
3078339,minus,37
3078346,plus,18
3078352,plus,2
3078366,plus,21
3078374,minus,14
3078417,minus,5
3078418,minus,56
3078432,minus,25
3078443,plus,162
3078451,minus,15
3078472,plus,61
3078480,minus,36
3078504,plus,10
3078512,plus,3
3078529,plus,76
3078537,minus,12
3078576,minus,1
3078580,plus,14
3078588,minus,5
3078591,plus,90
3078596,plus,51
3078599,minus,1
3078601,plus,12
3078606,plus,5
3078640,plus,81
3078683,plus,13
3078685,plus,33
3078704,plus,1
3078745,plus,10
3078855,minus,1
3078876,plus,1
3078961,minus,2
3079057,minus,5
3079069,plus,22
3079087,minus,1
3079101,minus,5
3079105,plus,18
3079118,minus,1
3079137,minus,26
3079162,minus,21
3079174,plus,3
3079192,minus,13
3079198,minus,1
3079204,plus,3
3079213,minus,75
3079217,minus,4
3079229,minus,14
3079248,minus,14
3079276,plus,13
3079280,plus,17
3079332,plus,24
3079436,plus,86
3079437,plus,113
3079472,plus,12
3079479,plus,77
3079485,minus,12
3079487,minus,16
3079487,plus,31
3079495,minus,78
3079497,plus,85
3079505,minus,11
3079524,minus,44
3079524,plus,3
3079531,plus,34
3079539,minus,8
3079548,minus,16
3079549,plus,20
3079557,minus,68
3079559,plus,126
3079566,plus,36
3079588,plus,32
3079625,plus,1
3079738,plus,4
3079741,minus,365
3079746,minus,25
3079804,plus,2
3079813,minus,7
3079819,minus,1
3079842,minus,4
3079845,plus,27
3079901,plus,54
3079971,plus,1
3079993,minus,1
3080110,plus,16
3080117,minus,9
3080130,minus,47
3080177,plus,16
3080179,plus,34
3080185,minus,1
3080236,minus,3
3080262,plus,19
3080273,plus,1
3080274,plus,66
3080281,minus,1
3080431,plus,5
3080439,minus,3
3080441,plus,3
3080449,minus,6
3080456,plus,21
3080561,minus,1
3080564,minus,1
3080604,plus,3
3080609,minus,1
3080661,plus,4
3080669,minus,44
3080682,minus,8
3080686,plus,2
3080706,plus,2
3080752,minus,17
3080769,minus,1
3080838,minus,4
3080942,plus,1
3081059,minus,5
3081086,minus,3
3081092,minus,2
3081127,minus,29
3081230,minus,3
3081257,minus,44
3081288,minus,1
3081289,minus,1
3081386,plus,3
3081398,plus,4
3081429,plus,19
3081441,plus,39
3081451,plus,2
3081573,minus,3
3081714,plus,23
3081745,minus,8
3081757,plus,5
3081838,plus,3
3081871,minus,25
3081885,plus,5
3081988,plus,70
3082039,plus,9
3082075,plus,3
3082148,plus,1
3082381,minus,4
3082387,plus,25
3082409,plus,57
3082419,plus,1
3082465,plus,9
3082475,plus,118
3082509,plus,2
3082510,plus,2
3082680,minus,2
3082837,plus,1
3082856,plus,1
3082971,plus,8
3082981,minus,1
3083080,plus,3
3083240,minus,28
3083253,plus,8
3083261,minus,68
3083263,plus,31
3083290,minus,5
3083327,plus,5
3083386,minus,11
3083416,plus,22
3083449,plus,34
3083496,minus,1
3083499,minus,1
3083504,minus,15
3083520,minus,2
3083595,plus,6
3083598,plus,11
3083605,plus,67
3083626,plus,7
3083667,plus,4
3083675,minus,1
3083676,plus,14
3083684,minus,2
3083691,plus,15
3083823,minus,23
3083836,plus,54
3083842,minus,2
3083894,minus,8
3084030,plus,1
3084058,minus,3
3084069,minus,18
3084086,minus,3
3084099,minus,1
3084113,minus,1
3084361,minus,12
3085721,plus,2
3086059,plus,1
3088136,minus,1
3088228,plus,2
3088364,plus,1
3088515,plus,5
3088897,minus,3
3088912,plus,3
3088916,plus,10
3088920,minus,3
3088922,minus,4
3088976,plus,1
3088978,minus,4
3089122,plus,143
3089169,plus,59
3089181,plus,13
3089204,minus,24
3089249,plus,9
3089301,minus,114
3089308,minus,419
3089315,minus,221
3089316,minus,1
3089317,plus,1
3089378,minus,2
3089446,plus,5
3089572,minus,8
3089598,minus,2
3089613,minus,13
3089652,plus,1
3089661,minus,26
3089720,minus,8
3089725,plus,2
3089727,minus,4
3089737,minus,1
3089764,plus,5
3089787,minus,3
3089797,minus,12
3089798,plus,4
3089824,plus,1
3089828,plus,3
3089829,plus,27
3089837,minus,27
3089850,plus,1
3089868,minus,5
3089878,minus,6
3089886,minus,1
3089901,minus,2
3089906,minus,6
3089906,plus,6
3089944,minus,1
3089956,minus,3
3089958,minus,26
3089961,plus,8
3089968,minus,28
3089969,minus,8
3089980,plus,13
3089988,minus,4
3089993,plus,68
3090029,plus,12
3090040,plus,24
3090063,plus,68
3090131,plus,61
3090149,minus,22
3090152,plus,9
3090186,plus,2
3090199,plus,264
3090222,plus,93
3090238,minus,2
3090326,plus,14
3090348,plus,23
3090356,minus,34
3090384,plus,1
3090409,plus,18
3090446,plus,3
3090552,plus,1
3090663,minus,5
3090665,minus,2
3090780,minus,1
3090833,plus,8
3090932,plus,1
3091174,plus,2
3091205,minus,2
3091350,minus,9
3091355,plus,4
3091363,minus,3
3091372,plus,1
3091427,plus,2
3091435,minus,4
3092209,minus,16
3092236,minus,14
3092254,minus,8
3092263,minus,9
3092265,minus,33
3092283,minus,14
3092297,minus,32
3092298,plus,18
3092306,minus,161
3092309,plus,5
3092317,minus,160
3092321,plus,7
3092328,plus,19
3092329,minus,29
3092336,minus,117
3092346,plus,36
3092348,plus,29
3092351,minus,42
3092354,minus,58
3092356,minus,14
3092356,plus,8
3092364,minus,142
3092378,plus,16
3092396,minus,8
3092404,plus,4
3092411,minus,14
3092412,minus,43
3092418,minus,8
3092432,plus,5
3092440,minus,903
3092449,plus,6
3092455,plus,2
3092457,minus,46
3092462,minus,8
3092464,plus,2
3092472,minus,19
3092477,minus,23
3092480,minus,12
3092481,plus,7
3092487,minus,13
3092494,plus,147
3092495,plus,2
3092502,minus,21
3092508,plus,208
3092520,minus,10
3092525,plus,176
3092526,minus,11
3092531,minus,3
3092532,plus,37
3092533,minus,355
3092536,plus,206
3092568,minus,7
3092570,minus,28
3092580,plus,5
3092582,plus,16
3092584,plus,38
3092588,minus,187
3092590,minus,109
3092602,minus,21
3092609,plus,63
3092611,plus,43
3092617,minus,1
3092624,plus,5
3092635,minus,1
3092695,plus,13
3092702,minus,8
3092705,plus,16
3092708,minus,4
3092729,plus,32
3092737,minus,1
3092747,minus,3
3092748,minus,41
3092757,plus,89
3092765,minus,16
3092767,minus,1
3092773,plus,125
3092778,plus,31
3092782,minus,14
3092791,minus,59
3092803,plus,72
3092810,minus,31
3092813,minus,2
3092824,plus,246
3092826,plus,43
3092830,minus,4
3092832,minus,15
3092846,plus,10
3092859,minus,4
3092868,plus,3
3092870,plus,44
3092872,minus,15
3092876,minus,17
3092878,minus,15
3092903,minus,2
3092905,plus,19
3092908,minus,53
3092913,minus,1
3092915,plus,27
3092918,minus,27
3092939,minus,7
3092941,plus,4
3092950,plus,35
3092955,plus,5
3092958,minus,46
3092965,plus,16
3092973,minus,17
3092974,plus,14
3092987,minus,1
3093008,minus,20
3093014,plus,1
3093019,minus,2
3093023,plus,3
3093029,minus,2
3093032,minus,11
3093041,minus,17
3093049,minus,95
3093077,minus,5
3093101,plus,16
3093125,plus,10
3093151,plus,3
3093255,plus,1
3093295,plus,10
3093328,plus,11
3093423,plus,1
3093500,plus,1
3093510,plus,113
3093517,plus,57
3093547,plus,334
3093585,plus,60
3093595,plus,44
3093625,plus,92
3093667,plus,7
3093733,plus,14
3093777,plus,9
3093803,plus,15
3093816,plus,67
3095470,plus,3
3095702,minus,1
3095719,plus,2
3095727,minus,14
3095872,plus,1
3096071,plus,2
3096193,minus,2
3096311,plus,18
3096435,plus,1
3096591,minus,2
3096593,minus,2
3096623,minus,1
3096626,plus,2
3096779,minus,3
3096813,plus,18
3096831,minus,2
3096895,plus,2
3097054,minus,5
3097084,minus,1
3097104,minus,24
3097132,minus,33
3097177,plus,5
3097196,plus,14
3097298,plus,9
3097360,plus,16
3097468,plus,11
3098608,plus,78
3098613,plus,271
3098647,plus,6
3098685,plus,120
3098919,plus,7
3099293,minus,8
3099314,minus,5
3099361,plus,33
3099453,minus,56
3099658,minus,1
3099745,minus,6
3100894,minus,2
3100911,minus,1
3100933,minus,2
3101688,plus,8
3102520,minus,15
3102571,plus,2
3102641,minus,1
3102665,minus,33
3102667,plus,27
3102739,plus,12
3102763,minus,4
3102811,minus,15
3103007,plus,3
3103015,minus,1
3103016,plus,3
3103022,plus,9
3103033,plus,6
3103208,plus,5
3103218,plus,2
3103226,minus,14
3103253,plus,2
3103278,plus,22
3103293,plus,35
3103321,plus,2
3103454,plus,40
3103471,plus,29
3103488,plus,26
3103917,plus,2
3103980,minus,21
3103994,minus,4
3104001,minus,130
3104006,minus,73
3104024,minus,8
3104287,minus,5
3104299,minus,2
3104395,plus,1
3104436,minus,28
3104447,plus,1
3104503,plus,1
3104597,minus,33
3104611,minus,150
3104612,plus,1
3105298,minus,3
3106006,plus,29
3106038,plus,81
3106051,plus,13
3106056,plus,1
3106058,plus,1
3106059,minus,1
3106073,plus,10
3106146,plus,21
3106166,minus,16
3106183,plus,19
3106191,minus,6
3106255,plus,111
3106263,minus,120
3106272,minus,29
3106278,plus,47
3106284,plus,2
3106289,plus,17
3106292,minus,69
3106368,plus,19
3106376,plus,44
3106377,plus,2
3106386,minus,1
3106396,plus,5
3106399,minus,1
3106404,minus,2
3106406,plus,76
3106414,minus,10
3106433,minus,6
3106450,plus,4
3106519,plus,12
3106550,minus,84
3106561,minus,9
3106564,plus,1
3106587,plus,31
3106613,minus,8
3106641,minus,212
3106712,minus,2
3106713,minus,3
3106875,minus,2
3106903,plus,39
3106992,plus,26
3107022,plus,19
3107032,plus,2
3107147,minus,1
3107187,minus,4
3107216,minus,1
3107237,plus,50
3107286,plus,13
3107329,plus,13
3107431,plus,5
3107491,plus,4
3107537,plus,1
3107625,minus,1
3107925,plus,1
3108136,minus,1
3108199,plus,2
3108709,minus,2
3109049,minus,1
3109178,plus,1
3109186,plus,5
3109261,minus,26
3109288,minus,3
3109312,minus,11
3109363,minus,2
3109402,minus,2
3109603,plus,83
3109614,minus,2
3109614,plus,24
3109642,plus,2
3109651,plus,4
3109737,plus,8
3109808,minus,12
3109808,plus,8
3109816,minus,58
3109841,plus,1
3109859,minus,6
3109919,plus,58
3109948,plus,68
3109998,plus,3
3110005,plus,2
3110013,minus,61
3110173,plus,36
3110229,plus,14
3110233,plus,45
3110578,minus,1
3110680,minus,21
3110910,plus,10
3111003,minus,6
3111010,plus,17
3111033,plus,214
3111053,plus,3
3111089,plus,3
3111160,plus,4
3111170,plus,2
3111177,plus,6
3111290,plus,85
3111366,plus,44
3111371,plus,22
3111559,minus,18
3111590,minus,2
3111703,minus,9
3111801,minus,1
3111865,minus,1
3111872,plus,3
3111918,minus,33
3111927,plus,1
3111972,minus,3
3111972,plus,1
3111991,minus,2
3112013,plus,2
3112029,plus,43
3112042,plus,584
3112047,plus,1
3112050,minus,91
3112064,plus,5
3112065,minus,12
3112077,minus,3
3112084,plus,18
3112092,minus,21
3112097,plus,8
3112169,minus,3
3112178,plus,18
3112186,plus,3
3112200,plus,2
3112268,minus,1
3112270,plus,1
3112315,plus,1
3112323,minus,16
3112425,minus,3
3112441,plus,28
3112449,minus,93
3112451,minus,1
3112467,plus,5
3112477,plus,6
3112485,minus,1
3112812,minus,50
3112864,minus,275
3112883,minus,534
3113002,minus,252
3113004,minus,990
3113036,minus,6
3113067,plus,12
3113074,plus,1
3113082,minus,4
3113092,minus,6
3113131,minus,2
3113162,plus,5
3113165,minus,7
3113175,plus,35
3113188,minus,14
3113198,minus,1
3113200,plus,3
3113218,minus,19
3113255,minus,18
3113257,plus,2
3113313,plus,19
3113321,minus,7
3113321,plus,43
3113327,minus,5
3113332,minus,1
3113444,plus,2
3113467,plus,6
3113503,minus,5
3113578,plus,3
3113644,plus,6
3113662,minus,2
3113681,minus,9
3113700,plus,4
3113730,plus,1
3113737,plus,4
3113811,minus,1
3113818,minus,5
3113827,plus,9
3113829,plus,16
3113830,minus,1
3113836,plus,3
3113891,plus,7
3113894,minus,3
3113901,plus,15
3113909,minus,31
3113951,minus,9
3113972,minus,9
3113987,minus,6
3113991,minus,6
3113999,minus,2
3114008,plus,6
3114032,plus,2
3114034,minus,8
3114042,plus,9
3114060,plus,2
3114100,minus,85
3114106,plus,51
3114130,plus,21
3114131,plus,5
3114139,minus,12
3114143,plus,5
3114151,minus,157
3114156,minus,25
3114162,plus,84
3114166,plus,1
3114167,plus,16
3114170,minus,92
3114232,plus,11
3114261,minus,31
3117429,plus,335
3117437,minus,1
3117525,plus,12
3117762,plus,5
3117919,plus,20
3117998,plus,1
3119298,plus,6
3119368,minus,2
3119436,minus,7
3119516,minus,3
3119556,plus,1
3119682,plus,25
3119772,minus,20
3120224,plus,10
3120328,plus,2
3120369,plus,5
3120380,plus,44
3120672,plus,6
3120680,minus,1
3120719,plus,29
3120772,minus,11
3120872,minus,1
3120999,plus,5
3121369,minus,3
3121381,plus,19
3121427,minus,5
3121443,plus,7
3121468,minus,8
3121481,minus,22
3121513,plus,9
3121634,minus,74
3121641,plus,1
3121649,minus,1
3121684,minus,19
3121685,minus,16
3121859,plus,36
3122900,minus,5
3122929,plus,4
3122937,minus,1
3123066,plus,5
3123110,plus,2
3123239,plus,3
3123311,plus,28
3123321,minus,6
3123323,minus,2
3123344,plus,10
3123379,plus,3
3123387,minus,3
3123388,minus,3
3123507,plus,4
3123581,minus,3
3123717,minus,2
3123781,minus,3
3123804,minus,1
3123908,minus,9
3123983,plus,3
3124036,plus,3
3124087,minus,1
3124191,plus,46
3124220,plus,73
3124228,minus,11
3124361,minus,20
3124370,plus,1
3124497,minus,2
3124555,minus,37
3124571,plus,2
3124579,minus,32
3124596,minus,30
3124639,minus,10
3124674,minus,11
3124676,minus,1
3124689,minus,10
3124746,plus,3
3124759,plus,18
3124800,minus,13
3124807,plus,2
3124932,minus,3
3125089,minus,42
3125104,minus,36
3125113,minus,1
3125120,minus,15
3125184,minus,12
3125193,minus,19
3125467,minus,10
3125490,minus,19
3125619,plus,2
3125639,plus,1
3125733,plus,2
3125738,plus,29
3125741,minus,65
3125848,plus,5
3125869,plus,6
3125901,plus,4
3125992,plus,12
3126063,plus,12
3126133,minus,15
3126346,plus,1
3126482,plus,1
3126535,plus,4
3126707,plus,1
3126732,plus,7
3127094,plus,6
3127495,minus,33
3127826,plus,1
3128164,plus,9
3128218,minus,2
3128429,minus,1
3128448,minus,1
3128528,plus,1
3128672,minus,5
3128684,minus,6
3128766,minus,1
3128782,minus,2
3129295,minus,1
3129350,minus,38
3129380,plus,4
3129427,plus,1
3129477,minus,12
3129500,plus,1
3129685,plus,1
3129811,plus,26
3129819,minus,87
3129855,minus,249
3129858,plus,1
3129865,minus,28
3129927,minus,21
3129942,plus,3
3130050,plus,9
3130060,plus,1
3130111,minus,1
3130247,minus,2
3130383,plus,149
3130406,plus,4
3130454,minus,1
3130466,minus,10
3130478,plus,22
3130483,plus,1
3130528,minus,14
3130548,plus,5
3130566,minus,9
3130571,minus,11
3130587,minus,16
3130650,plus,19
3130661,plus,7
3130715,plus,1
3130773,plus,6
3130799,plus,5
3130802,plus,1
3130807,minus,2
3130823,plus,4
3130856,minus,2
3130868,minus,2
3130901,plus,3
3130957,minus,13
3131053,minus,10
3131106,minus,3
3131117,minus,2
3131184,minus,93
3131252,minus,11
3131455,minus,3
3131462,plus,23
3131637,minus,1
3131651,minus,4
3131732,minus,1
3131894,plus,1
3132183,minus,15
3132219,minus,1
3132231,plus,1
3132431,plus,2
3132644,minus,1
3132763,minus,2
3132835,plus,38
3133065,minus,4
3133311,plus,23
3133435,minus,2
3133460,minus,1
3133464,plus,7
3133777,minus,1
3133908,minus,4
3133932,plus,4
3133961,plus,6
3134006,minus,1
3134008,plus,44
3134034,plus,5
3134066,plus,59
3134076,plus,5
3134112,plus,10
3134122,plus,1
3134190,minus,1
3134225,plus,1
3134280,plus,2
3134296,minus,3
3134500,plus,17
3134597,plus,18
3134644,plus,5
3134705,minus,9
3134752,plus,1
3134760,minus,53
3134821,minus,1
3135079,plus,38
3135172,plus,3
3135356,minus,55
3135363,minus,1
3135371,minus,3
3135565,plus,5
3135573,minus,33
3135622,minus,76
3135652,plus,4
3135798,plus,1
3135923,plus,13
3135995,minus,17
3136180,minus,1305
3136188,minus,171
3136198,minus,752
3136215,minus,23
3136229,minus,633
3136236,minus,50
3136269,minus,392
3136271,minus,4538
3136278,plus,5
3136300,minus,41
3136301,minus,48
3136336,minus,2207
3136341,minus,2
3136346,plus,11
3136364,minus,15
3136381,plus,2
3136412,plus,3
3136453,minus,13
3136529,minus,17
3136852,minus,20
3136884,minus,25
3136962,minus,3
3137041,plus,12
3137043,plus,23
3137062,plus,3
3137162,minus,3
3137445,plus,4
3137450,plus,8
3137528,plus,3
3137555,plus,2
3137603,plus,1
3138066,plus,9
3138217,minus,11
3138286,plus,32
3138305,plus,1
3138306,plus,48
3138315,plus,121
3138323,minus,18
3138346,minus,10
3138351,minus,9
3138397,plus,1
3138429,minus,1
3138491,minus,1
3138647,plus,1
3138690,plus,4
3138730,minus,1
3138873,minus,2
3138905,minus,4
3138950,minus,1
3138975,plus,2
3138982,minus,9
3138997,minus,2
3139054,minus,15
3139069,plus,39
3139086,plus,6
3139098,minus,4
3139099,plus,26
3139104,plus,2
3139156,minus,7
3139158,plus,3
3139176,minus,17
3139181,plus,37
3139269,minus,1
3139272,plus,4
3139280,minus,35
3139307,plus,38
3139321,plus,8
3139378,plus,1
3139410,plus,191
3139417,minus,3
3139443,plus,3
3139458,plus,1
3139488,plus,73
3139491,plus,4
3139494,minus,1
3139511,plus,7
3139558,minus,36
3139559,minus,12
3139560,plus,20
3139568,minus,37
3139607,plus,62
3139651,plus,3
3139675,minus,18
3139685,plus,1
3139967,plus,1
3140010,plus,19
3140354,plus,7
3140376,plus,1
3140479,plus,16
3140768,plus,25
3140774,plus,45
3140776,plus,60
3141003,plus,17
3141141,plus,13
3141148,plus,15
3141541,minus,3
3141632,minus,1
3141666,plus,2
3141840,plus,1
3142077,plus,45
3142085,minus,38
3142164,plus,1
3142216,minus,41
3142222,minus,99
3142257,minus,21
3142299,plus,1
3142309,minus,18
3142326,plus,5
3142347,minus,1
3142408,plus,2
3142459,minus,5
3142897,minus,6
3142963,minus,3
3142970,minus,12
3142982,plus,29
3143015,minus,15
3143070,minus,11
3143101,plus,5
3143157,minus,9
3143218,minus,115
3143278,plus,6
3143317,minus,12
3143385,minus,53
3143454,minus,2
3143556,minus,6
3143623,minus,1
3143632,minus,10
3143660,plus,12
3143881,plus,1
3143964,plus,3
3144135,plus,27
3144160,plus,2
3144229,plus,1
3144339,plus,2
3144595,plus,2
3144613,minus,8
3144997,minus,4
3145069,minus,16
3145124,minus,16
3145418,minus,29
3145553,plus,3
3145561,minus,79
3145573,minus,62
3145597,plus,1
3145605,minus,700
3145606,minus,1
3145624,minus,87
3145651,plus,4
3145666,minus,209
3145676,plus,13
3145680,plus,56
3145750,plus,87
3145766,plus,20
3145800,plus,20
3145850,plus,3
3145863,plus,12
3145896,plus,3
3145953,plus,27
3145971,minus,25
3146020,minus,9
3146033,plus,12
3146041,minus,15
3146043,plus,1
3146095,plus,6
3146101,minus,7
3146207,plus,9
3146286,minus,46
3146331,minus,4
3146421,plus,6
3146470,minus,4
3146665,plus,1
3146712,plus,32
3146827,plus,2
3146864,plus,3
3147292,plus,4
3147372,plus,4
3147564,minus,46
3147571,minus,27
3147730,minus,4
3148000,plus,7
3148275,plus,1
3148391,plus,2
3148703,plus,4
3148716,minus,1
3148770,plus,7
3148820,minus,1
3148893,plus,12
3148910,plus,3
3148976,plus,35
3149219,plus,4
3149342,minus,5
3149392,minus,28
3149417,minus,1
3149511,plus,3
3149530,plus,1
3149535,plus,9
3149582,minus,13
3149582,plus,36
3149590,minus,4
3149619,plus,6
3149656,plus,4
3149703,plus,41
3149712,minus,13
3149714,plus,7
3149715,plus,17
3149768,plus,78
3149884,minus,1
3149910,minus,7
3149963,plus,1
3149977,minus,4
3150108,plus,3
3150126,minus,6
3150330,plus,76
3150391,minus,3
3150407,plus,2
3150483,plus,8
3150496,plus,3
3150514,minus,4
3150524,minus,4
3150551,plus,18
3150657,minus,11
3150717,plus,1
3150732,minus,3
3150820,plus,5
3150831,plus,53
3150854,plus,99
3150911,plus,10
3150991,plus,1
3151006,plus,26
3151026,plus,9
3151059,plus,32
3151067,plus,36
3151075,minus,2
3151148,plus,23
3151171,plus,28
3151364,minus,1
3151365,minus,16
3151395,plus,38
3151418,minus,12
3151533,minus,21
3151543,minus,1
3151553,minus,6
3151563,plus,22
3151581,minus,5
3151929,minus,13
3151945,minus,43
3151968,plus,1
3152003,plus,70
3152020,plus,6
3152032,minus,47
3152044,plus,1
3152047,minus,39
3152064,plus,1
3152145,plus,5
3152153,minus,19
3152217,plus,11
3152280,minus,5
3152330,plus,6
3152344,plus,81
3152386,minus,4
3152455,plus,31
3152459,plus,3
3152461,minus,5
3152463,minus,5
3152471,plus,4
3152483,plus,3
3152512,plus,2
3152550,plus,1
3152556,minus,7
3152573,plus,1
3152655,plus,1
3152657,plus,5
3152660,minus,6
3152666,plus,1
3152674,minus,114
3152687,minus,137
3154328,minus,3
3154402,plus,1
3154415,plus,30
3154712,plus,1
3154884,minus,1
3154939,minus,2
3154949,plus,1
3155102,plus,4
3155173,plus,4
3155179,plus,1
3155181,minus,5
3155186,plus,1
3155305,minus,1
3155354,plus,1
3155357,minus,2
3155362,minus,1
3155387,plus,1
3155421,plus,34
3155429,minus,19
3155433,plus,6
3155454,plus,3
3155457,plus,3
3155487,minus,1
3155769,plus,1
3155777,minus,6
3155782,plus,4
3155886,plus,2
3155937,plus,32
3155942,plus,97
3156039,minus,3
3156058,minus,23
3156066,plus,16
3156109,plus,30
3156111,plus,198
3156117,minus,3
3156119,minus,14
3156126,plus,11
3156128,plus,9
3156138,minus,35
3156141,plus,86
3156158,minus,3
3156207,minus,7
3156222,plus,13
3156223,minus,5
3156251,plus,4
3156259,minus,38
3156299,plus,23
3156321,plus,161
3156367,plus,30
3156375,minus,52
3156385,minus,302
3156436,minus,28
3156560,plus,2
3156591,minus,3
3156606,minus,4
3156614,plus,57
3156622,minus,2
3156660,minus,2
3156675,minus,2
3156703,plus,1
3156815,plus,2
3156875,plus,1
3156898,plus,5
3156909,plus,1
3156946,plus,18
3156955,minus,1
3156984,plus,17
3156992,minus,54
3157006,plus,5
3157009,minus,4
3157060,plus,2
3157120,plus,20
3157265,plus,5
3157319,plus,1
3157380,plus,5
3157389,plus,4
3157592,plus,2
3157617,plus,1
3157704,plus,20
3157726,plus,4
3157849,plus,3
3158086,minus,6
3158122,plus,1
3158161,plus,34
3158194,plus,3
3158244,plus,19
3158273,minus,11
3158529,plus,5
3158580,plus,3
3158672,plus,5
3158734,minus,3
3158821,minus,4
3158841,plus,1
3158961,minus,4
3159039,minus,3
3159177,plus,1
3159184,plus,30
3159205,minus,3
3159220,minus,1
3159416,plus,7
3159426,plus,8
3159476,plus,2
3159513,minus,7
3159538,plus,23
3159583,minus,21
3159658,plus,6
3159812,plus,13
3159965,plus,3
3160038,minus,6
3160069,plus,7
3160147,plus,5
3160198,minus,2
3160302,plus,2
3160331,minus,1
3161151,plus,13
3161429,plus,7
3161640,minus,3
3161725,minus,21
3161783,plus,9
3161829,plus,1
3162240,minus,5
3162242,plus,33
3162297,minus,50
3162453,minus,16
3162486,minus,14
3162801,minus,1
3162890,plus,6
3163713,plus,5
3163742,plus,88
3163750,minus,20
3163809,plus,12
3163812,minus,20
3163817,minus,15
3164016,minus,2
3164029,minus,44
3164367,minus,8
3164479,plus,1
3164693,plus,1
3165015,plus,1
3165095,plus,2
3165103,plus,10
3165151,plus,8
3165249,minus,1
3165287,plus,22
3165335,plus,1
3165397,minus,13
3165515,plus,11
3167927,minus,1
3170393,minus,92
3170637,plus,1
3170866,plus,4
3170874,minus,62
3170920,minus,4
3170969,minus,1
3170979,minus,6
3171001,minus,26
3171003,minus,17
3171017,minus,3
3171036,minus,12
3171167,minus,5
3171181,minus,6
3171208,plus,63
3171216,minus,22
3171275,minus,6
3171285,plus,1
3171323,plus,1
3171357,plus,17
3171365,minus,16
3171518,minus,51
3171538,minus,7
3171545,minus,2
3171652,minus,15
3171746,plus,15
3171754,minus,6
3171780,plus,50
3171781,plus,2
3171786,plus,47
3171791,plus,17
3171823,minus,10
3172039,plus,1
3172155,plus,4
3172321,plus,10
3172322,plus,1
3172332,plus,3
3172410,plus,1
3172457,minus,26
3172757,plus,31
3172808,minus,1
3172818,minus,2
3172848,plus,16
3172856,minus,6
3172914,minus,98
3172991,plus,7
3173040,plus,1
3173169,plus,17
3173192,plus,13
3173193,plus,22
3173199,minus,9
3173201,minus,1
3173303,minus,2
3173401,plus,8
3173404,minus,15
3173458,plus,3
3173559,plus,1
3174873,minus,3
3175101,plus,2
3175206,plus,1
3175274,plus,10
3175376,plus,27
3175406,plus,15
3175417,plus,2
3175427,plus,41
3175432,plus,21
3175458,plus,4
3175468,plus,13
3175535,plus,61
3176012,plus,8
3176029,plus,15
3176088,plus,11
3176093,plus,8
3176133,plus,17
3176186,plus,76
3176259,plus,3
3180068,plus,2
3180851,plus,1
3181016,plus,3
3181102,plus,14
3181272,plus,2
3181429,plus,14
3181459,plus,19
3181482,minus,1
3181546,plus,6
3181731,plus,20
3181863,minus,23
3181882,minus,2
3183295,minus,1
3184009,minus,3
3184112,minus,12
3184144,minus,55
3184152,minus,6
3184157,minus,8
3186363,minus,525
3186365,minus,200
3186378,minus,294
3186469,plus,19
3186650,minus,1
3186683,plus,45
3186696,plus,40
3186720,plus,133
3186980,minus,1
3187064,plus,3
3187178,minus,18
3187193,plus,1
3187201,minus,2
3187290,minus,37
3187333,minus,8
3187408,minus,30
3187426,minus,3
3187427,minus,17
3187460,plus,7
3187505,plus,12
3187508,minus,1
3187528,minus,5
3187570,plus,8
3187624,plus,2
3187701,minus,2
3187835,plus,20
3188337,minus,2
3188522,minus,80
3188569,minus,6
3188623,plus,12
3188644,plus,2
3188647,minus,1
3188658,minus,1
3188882,minus,1
3188944,minus,2
3192432,plus,7
3192529,plus,3
3192632,minus,35
3192696,plus,1
3192767,plus,4
3192775,minus,1
3192869,plus,3
3193006,plus,17
3193269,minus,1
3193282,plus,4
3193343,plus,7
3193352,plus,17
3193431,plus,3
3193501,plus,1
3193548,minus,1
